クロロ	神戸投資勉強会	HAYN	ヘインズ	52.7	57.05	8.3%					するが	湘南投資勉強会	4377	ワンキャリア	3615	4070	12.6%										
josui	湘南投資勉強会	HK9988	アリババ	109.5	75.6	-31.0%					葵堂	神戸投資勉強会	札2928	ライザップ	140	266	90.0%										
さざなみ	湘南投資勉強会	INMD	インモード	36.7	22.24	-39.4%					秋吉義明	湘南投資勉強会	4932	アルマード	1104	1390	25.9%										
さざなみ	湘南投資勉強会	MARA	マラソンデジタル	5.75	23.49	308.5%					AK	湘南投資勉強会	2334	イオレ	996	1100	10.4%				AK	湘南投資勉強会	4414	フレクト	2093	4555	117.6%
初心	湘南投資勉強会	META	メタ	132.99	353.96	166.2%					ayame	湘南投資勉強会	4483	ＪＭＤＣ	3730	4263	14.3%				rurio	神戸投資勉強会	6121	ＴＡＫＩＳＡＷＡ	1076	2595	141.2%
めそ	湘南投資勉強会	MKFG	マークフォージド	1.29	0.82	-36.4%					栗エイタ	湘南投資勉強会	5902	ホッカンホールディングス	1348	1626	20.6%										
しのぴー横綱若三杉	神戸投資勉強会	MRNA	モデルナ	189.65	99.45	-47.6%					新田明くん	神戸投資勉強会	名7076	名南M&A	1137	810	-28.8%										
さざなみ	湘南投資勉強会	RIOT	ライオット	5.64	15.47	174.3%					ayame	湘南投資勉強会	7856	萩原工業	1158	1444	24.7%				rurio	神戸投資勉強会	9522	リニューアブル・ジャパン	460	1187	158.0%
josui	湘南投資勉強会	TSLA	テスラ	118.85	248.48	109.1%					Kent	湘南投資勉強会	6632	ＪＶＣケンウッド	348	741	112.9%				ロニー	湘南投資勉強会	7369	メイホーホールディングス	1161	2547	119.4%
さざなみ	湘南投資勉強会	TSLA	テスラ	118.85	248.48	109.1%					Kent	湘南投資勉強会	7408	ジャムコ	1390	1589	14.3%				初心	湘南投資勉強会	META	メタ	132.99	353.96	166.2%
KM Kevin	神戸投資勉強会	TSLA	テスラ	118.85	248.48	109.1%					Kent	湘南投資勉強会	8130	サンゲツ	2125	3100	45.9%				株ピ孔明	神戸投資勉強会	9552	Ｍ＆Ａ総合研究所	2013.3333	4475	122.3%
雑魚投資家ベイベ	湘南投資勉強会	TSM	TSMC	81.3	104	27.9%					かもめ	湘南投資勉強会	2813	和弘食品	2006.6666	2427	20.9%										
名前		コード	銘柄名	1/10終値	週足終値	騰落率					名前		コード	銘柄名	1/10終値	週足終値	騰落率				名前		コード	銘柄名	1/10終値	週足終値	騰落率
加藤バネ男	神戸投資勉強会	札2928	ライザップ	140	266	90.0%					nobukichi?49	湘南投資勉強会	2378	ルネサンス	872	876	0.5%										
josui	湘南投資勉強会	札2928	ライザップ	140	266	90.0%					nobukichi?49	湘南投資勉強会	2982	ＡＤワークスグループ	140	236	68.6%										
SHINJI	神戸投資勉強会	札2928	ライザップ	140	266	90.0%					nobukichi?49	湘南投資勉強会	3675	クロス・マーケティングＧ	741	557	-24.8%										
株ポン　pekepeke	湘南投資勉強会	札2928	ライザップ	140	266	90.0%					nobukichi?49	湘南投資勉強会	4531	有機合成薬品	289	282	-2.4%										
葵堂	神戸投資勉強会	札2928	ライザップ	140	266	90.0%					nobukichi?49	湘南投資勉強会	6249	ゲームカード・ジョイコＨＤ	2051	2240	9.2%										
KM Kevin	神戸投資勉強会	札2928	ライザップ	140	266	90.0%					nobukichi?49	湘南投資勉強会	8698	マネックスＧ	451	719	59.4%										
ぱふぇっと	神戸投資勉強会	札2928	ライザップ	140	266	90.0%					nobukichi?49	湘南投資勉強会	9438	エムティーアイ	505	649	28.5%										
ヨシ	湘南投資勉強会	札5039	キットアライブ	1134	1180	4.1%					つぶ	神戸投資勉強会	1429	日本アクア	790	887	12.3%										
ロニー	湘南投資勉強会	福3047	トラックワン	278	380	36.7%					うわん	神戸投資勉強会	3562	Ｎｏ．１	1207	947	-21.5%										
ポンポコたぬき	神戸投資勉強会	福6076	アメイズ	1025	1150	12.2%					サバイブ51	湘南投資勉強会	5139	オープンワーク	1058.75	841	-20.6%										
加藤バネ男	神戸投資勉強会	名3952	中央紙	1075	1360	26.5%					カリティクス	湘南投資勉強会	6632	ＪＶＣケンウッド	348	741	112.9%										
新田明くん	神戸投資勉強会	名7076	名南M&A	1137	810	-28.8%					ロニー	湘南投資勉強会	3359	ｃｏｔｔａ	315	545	73.0%										
騰落順											名前順										2倍達成者						
